시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
Q10,전라남도교육청,8521021,순천별량중학교,Suncheon Byeollyang Middle School,중학교,전라남도,전라남도순천교육지원청,공립,58033 ,전라남도 순천시 별량면 송천2길 85,(별량면/ 순천별량중학교),061-740-3610,http://byeolyang.ms.jne.kr,남여공학,061-742-5805, ,N,일반계, ,전기,주간,19691014,19700316,20230615000000
Q10,전라남도교육청,8521003,순천삼산중학교,Suncheon Samsan Middle School,중학교,전라남도,전라남도순천교육지원청,공립,58011 ,전라남도 순천시 해룡면 매안로 84,(해룡면/ 순천삼산중학교),061-752-2057,http://samsan.ms.jne.kr,남여공학,061-753-9570, ,N,일반계, ,전기,주간,19710301,19710301,20230615000000
Q10,전라남도교육청,8521018,순천승남중학교,Suncheon Seungnam Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57914 ,전라남도 순천시 송광면 이읍원동길 10,(송광면),061-754-3505,http://seungnam.ms.jne.kr,남여공학,061-754-3504, ,N,일반계, ,전기,주간,19550930,19550930,20230615000000
Q10,전라남도교육청,8521016,순천승주중학교,Suncheon Seungju Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57908 ,전라남도 순천시 승주읍 승주로 615,(승주읍),061-754-5042,http://seungju.ms.jne.kr,남여공학,061-754-6267, ,N,일반계, ,전기,주간,19700301,19700316,20230615000000
Q10,전라남도교육청,8521022,순천승평중학교,Suncheon Seungpyeong Middle School,중학교,전라남도,전라남도순천교육지원청,공립,58006 ,전라남도 순천시 해룡면 좌야로 151,(해룡면),061-724-4468,http://seungpyeong.ms.jne.kr,남여공학,061-724-4923, ,N,일반계, ,전기,주간,19810301,19810306,20230615000000
Q10,전라남도교육청,8521009,순천신흥중학교,Suncheon Sinheung Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57975 ,전라남도 순천시 해룡면 신흥중1길 22,/ 신흥중학교 (해룡면),061-729-9750,http://scshm.ms.jne.kr/,남여공학,061-722-0376, ,N,일반계, ,전기,주간,19950103,19950103,20230615000000
Q10,전라남도교육청,8521005,순천여자중학교,Suncheon Girls Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57940 ,전라남도 순천시 북정4길 70,(매곡동/순천여자중학교),061-750-2000,http://scgm.ms.jne.kr/,여,061-754-8523, ,N,일반계, ,전기,주간,19400428,19400428,20230615000000
Q10,전라남도교육청,8521007,순천연향중학교,Suncheon Yeonhyang Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57981 ,전라남도 순천시 연향중앙상가길 67,(연향동/ 연향중학교),061-729-7651,http://scyh.ms.jne.kr,남여공학,061-721-7502, ,N,일반계, ,전기,주간,19920130,19920403,20230615000000
Q10,전라남도교육청,8521155,순천연향중학교부설방송통신중학교,air and correspondence middle school attached to suncheonyeonhyang,방송통신중학교,전라남도,전라남도순천교육지원청,공립,57981 ,전라남도 순천시 연향중앙상가길 67,(연향동),061-729-7691,http://scyh.ms.jne.kr,남여공학,061-721-0607, ,N, , ,전기,주간,20150831,20160313,20230615000000
Q10,전라남도교육청,8521131,순천왕운중학교,Suncheon Wangun Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57930 ,전라남도 순천시 왕지3길 27,(왕지동/ 순천왕운중학교),061-804-1200,http://wangun.ms.jne.kr,남여공학,061-804-1214, ,N, , ,전기,주간,20110301,20110329,20230615000000
Q10,전라남도교육청,8521014,순천왕의중학교,Suncheon Wangui Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57973 ,전라남도 순천시 해룡면 지봉로 420,(해룡면),061-804-4000,http://wangui.ms.jne.kr,남여공학,061-721-8357, ,N,해당없음, ,후기,주간,20051223,20060330,20230615000000
Q10,전라남도교육청,8521015,순천월전중학교,Suncheon Woljeon Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57902 ,전라남도 순천시 월등면 백야중길 30,/ 월전중학교 (월등면),061-754-0040,http://wolchon.ms.jne.kr,남여공학,061-754-0842, ,N,일반계, ,전기,주간,19710312,19710312,20230615000000
Q10,전라남도교육청,8521004,순천이수중학교,Suncheon Isu Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57953 ,전라남도 순천시 수박등1길 13,(생목동),061-742-9164,http://isujung.ms.jne.kr,남,061-742-9163, ,N,일반계, ,전기,주간,19710125,19710125,20230615000000
Q10,전라남도교육청,8521017,순천주암중학교,Suncheon Juam Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57911 ,전라남도 순천시 주암면 동주로 2453,(창촌리 663),061-755-4316,juam.ms.jne.kr,남여공학,061-755-4463, ,N,일반계, ,전기,주간,19520201,19520201,20230615000000
Q10,전라남도교육청,8521011,순천팔마중학교,Suncheon Palma Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57973 ,전라남도 순천시 해룡면 상삼길 6,(해룡면),061-720-9600,http://palma.ms.jne.kr,남여공학,061-722-3562, ,N,일반계, ,전기,주간,20001113,20010305,20230615000000
Q10,전라남도교육청,8521012,순천풍덕중학교,Suncheon Pungdeok Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57993 ,전라남도 순천시 평촌길 47,/ 풍덕중학교 (풍덕동/풍덕중학교),061-740-8701,https://spd.ms.jne.kr,남여공학,061-743-7781, ,N,해당없음, ,후기,주간,20050301,20040301,20230615000000
Q10,전라남도교육청,8521013,순천향림중학교,Suncheon Hyanglim Middle School,중학교,전라남도,전라남도순천교육지원청,공립,57937 ,전라남도 순천시 오리정2길 29,/ 순천향림중학교 (석현동),061-751-3887,http://hyanglim.ms.jne.kr/,남여공학,061-751-1634, ,N,해당없음, ,후기,주간,20050301,20050327,20230615000000
Q10,전라남도교육청,8651014,시종중학교,Sijong Middle School,중학교,전라남도,전라남도영암교육지원청,사립,58427 ,전라남도 영암군 시종면 마한로 1237,(시종면/ 시종중학교),061-472-8038,sijong.ms.jne.kr,남여공학,061-473-3075, ,N,일반계, ,전기,주간,19691128,19700301,20230615000000
Q10,전라남도교육청,8651006,신북중학교,Sinbuk Middle School,중학교,전라남도,전라남도영암교육지원청,공립,58401 ,전라남도 영암군 신북면 간은정로 77,(신북면/ 신북중학교),061-472-9004,http://sinbuk.ms.jne.kr,남여공학,061-472-9116, ,N,일반계, ,전기,주간,19540519,19540519,20230615000000
Q10,전라남도교육청,8721015,신안신의중학교,Sinan Sinui Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58857 ,전라남도 신안군 신의면 상서길 94,(신의면),061-271-6567,shinui.ms.jne.kr,남여공학,061-271-6427, ,N,일반계, ,전기,주간,19781229,19781229,20230625000000
Q10,전라남도교육청,8721012,신안증도중학교,Sinan Jeungdo Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58807 ,전라남도 신안군 증도면 증동길 53,/ 신안증도중학교 (증도면),061-271-7679,http://jeungdo.ms.jne.kr,남여공학,061-271-7520, ,N,일반계, ,전기,주간,19710312,19710312,20230615000000
Q10,전라남도교육청,8721013,신안흑산중학교,Shinan Heuksan Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58863 ,전라남도 신안군 흑산면 흑산일주로 124,(흑산면),061-275-9354,http://heuksan.ms.jne.kr,남여공학,061-275-5980, ,N,일반계, ,전기,주간,19600420,19600420,20230615000000
Q10,전라남도교육청,8511026,안산중학교,Ansan Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59663 ,전라남도 여수시 장성4길 36,(안산동/ 안산중학교),061-690-4800,http://ysansan.ms.jne.kr,남여공학,061-692-0770, ,N,일반계, ,전기,주간,20040301,20040406,20230705000000
Q10,전라남도교육청,8721003,안좌중학교,Anjwa Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58840 ,전라남도 신안군 안좌면 중부로 743,(안좌면),061-262-7078,http://anjwa.ms.jne.kr,남여공학,061-261-3642, ,N,일반계, ,전기,주간,19460301,19460301,20230615000000
Q10,전라남도교육청,8721084,안좌중학교팔금분교장,Palgeum Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58837 ,전라남도 신안군 팔금면 탑목개길 124,(팔금면/ 팔금중학교),061-271-1022,http://palgeum.ms.kr/,남여공학,061-271-4782, ,N,일반계, ,전기,주간,19711227,19711227,20230615000000
Q10,전라남도교육청,8721009,암태중학교,Amtae Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58836 ,전라남도 신안군 암태면 장단고길 10,(암태면/암태중학교),061-271-1552,http://amtae.ms.jne.kr,남여공학,061-271-6360, ,N,일반계, ,전기,주간,19670908,19670908,20230615000000
Q10,전라남도교육청,8721011,압해중학교,Aphae Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58824 ,전라남도 신안군 압해읍 구항길 31-5,/ 압해중학교 (압해읍),061-271-0496,http://aphae.ms.jne.kr/,남여공학,061-271-5350, ,N,일반계, ,전기,주간,19691014,19700312,20230615000000
Q10,전라남도교육청,8701013,약산중학교,Yaksan Middle School,중학교,전라남도,전라남도완도교육지원청,공립,59135 ,전라남도 완도군 약산면 약산로 366,/ 약산중학교 (약산면),061-553-8488,http://yaksan.hs.jne.kr,남여공학,061-552-4753, ,N,일반계, ,전기,주간,19681213,19681213,20230615000000
Q10,전라남도교육청,8511015,여남중학교,Yeonam Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59786 ,전라남도 여수시 남면 우실해안길 5,(남면),061-660-0311,http://yeonam.hs.jne.kr,남여공학,061-665-9995, ,N,일반계, ,전기,주간,19651224,19660328,20230615000000
Q10,전라남도교육청,8511031,여도중학교,Yeodo Middle School,중학교,전라남도,전라남도여수교육지원청,사립,59632 ,전라남도 여수시 상암로 7,(봉계동/여도중학교),061-690-3300,http://yeodo.ms.jne.kr,남여공학,061-682-0150, ,N,일반계, ,전기,주간,19831229,19831229,20230615000000
Q10,전라남도교육청,8511010,여선중학교,Yeoseon  Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59645 ,전라남도 여수시 무선로 71,(선원동/여선중학교),061-688-8511,http://yeoseon.ms.jne.kr,남여공학,061-688-8505, ,N,일반계, ,전기,주간,19810309,19810309,20230615000000
Q10,전라남도교육청,8511025,여수개도중학교,YeosuGaedo Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59783 ,전라남도 여수시 화정면 개도화산3길 8,(화정면),061-666-8670,http://gaedo.ms.jne.kr,남여공학,061-665-6893, ,N,일반계, ,전기,주간,19740308,19740308,20230615000000
Q10,전라남도교육청,8511004,여수구봉중학교,YeosuGubong Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59758 ,전라남도 여수시 국동4길 49,(국동/구봉중학교),061-640-3114/3116,http://ysgubong.ms.jne.kr,남,061-643-9363, ,N,일반계, ,전기,주간,19710309,19710309,20230615000000
Q10,전라남도교육청,8511008,여수문수중학교,Yeosu munsu Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59702 ,전라남도 여수시 여문2로 141,"(문수동,문수중학교)",061-650-3200,http://munsu.ms.jne.kr,남여공학,061-652-9193, ,N,일반계, ,전기,주간,19930203,19930310,20230615000000
Q10,전라남도교육청,8511181,여수삼일중학교,YeosuSamil Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59655 ,전라남도 여수시 소라면 죽림로 26,(소라면),061-689-7820,http://yssamil.ms.jne.kr,남여공학,061-807-3333, ,N, , ,전기,주간,20120301,20120301,20230615000000
Q10,전라남도교육청,8511006,여수여자중학교,Yeosu Girls Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59742 ,전라남도 여수시 관문1길 29,(관문동),061-660-2680,http://yeosuyeoja.ms.jne.kr,여,061-665-2830, ,N,일반계, ,전기,주간,19380428,19380428,20230615000000
Q10,전라남도교육청,8511194,여수웅천중학교,Yeosu UngCheon Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59691 ,전라남도 여수시 웅천북로 24,/ 여수웅천중학교 (웅천동),061-805-5000,http://ungcheon.ms.jne.kr,남여공학,061-805-5005, ,N, , ,전기,주간,20150301,20150420,20230623000000
Q10,전라남도교육청,8511027,여수종고중학교,YeosuJonggo Middle School,중학교,전라남도,전라남도여수교육지원청,사립,59729 ,전라남도 여수시 군자길 75,/ 여수종고중학교 (군자동/ 여수공업고등학교/ 종고중학교),061-660-2560,http://jongjung.ms.jne.kr,남,061-662-0105, ,N,일반계, ,전기,주간,19550329,19550329,20230615000000
Q10,전라남도교육청,8511029,여수중앙여자중학교,YeosuJungang Girls Middle School,중학교,전라남도,전라남도여수교육지원청,사립,59726 ,전라남도 여수시 덕충6길 79,/ 여수중앙여자중학교 (덕충동),061-666-2024,http://ysjungang.ms.jne.kr,여,061-662-6878, ,N,일반계, ,전기,주간,19781229,19790306,20230615000000
Q10,전라남도교육청,8511003,여수중학교,Yeosu Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59724 ,전라남도 여수시 공화북4길 19-1,(공화동/여수중학교),061-690-3791,http://yeosu.ms.jne.kr,남,061-664-3794, ,N,일반계, ,전기,주간,19461108,19461108,20230615000000
Q10,전라남도교육청,8511018,여안초등학교여남중학교안도분교장,Ando Branch School of Yeoan Elementary SchoolㆍYeonam Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59786 ,전라남도 여수시 남면 안도해변길 81,(남면/ 여남중학교안도분교),061-665-9335, ,남여공학,061-666-0223, ,N,일반계, ,전기,주간,19841214,19850425,20230615000000
Q10,전라남도교육청,8511030,여양중학교,Yeoyang Middle School,중학교,전라남도,전라남도여수교육지원청,사립,59649 ,전라남도 여수시 소라면 덕양로 345,(소라면),061-689-5893,http://yeoyang.ms.jne.kr,남여공학,061-683-9081, ,N,일반계, ,전기,주간,19661119,19661119,20230615000000
Q10,전라남도교육청,8511009,여천중학교,Yeachon Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59645 ,전라남도 여수시 선원1길 26,(선원동/ 여천중학교),061-688-8604,http://yeocheon.ms.jne.kr,남여공학,061-682-0518, ,N,일반계, ,전기,주간,19780310,19780310,20230615000000
Q10,전라남도교육청,8681006,영광군남중학교,Yeonggwang Gunnam Middle School,중학교,전라남도,전라남도영광교육지원청,공립,57060 ,전라남도 영광군 군남면 포천길 13,(군남면),061-352-4316,http://yg-gunnam.ms.jne.kr,남여공학,061-351-5291, ,N,일반계, ,전기,주간,19610507,19610507,20230615000000
Q10,전라남도교육청,8681010,영광대마중학교,Yeonggwang Deama Middle School,중학교,전라남도,전라남도영광교육지원청,공립,57054 ,전라남도 영광군 대마면 영장로 231,(대마면),061-352-4061,http://daema.ms.jne.kr/,남여공학,061-353-4062, ,N,일반계, ,전기,주간,19710116,19710309,20230615000000
Q10,전라남도교육청,8681007,영광백수중학교,Yeonggwang Baeksu Middle School,중학교,전라남도,전라남도영광교육지원청,공립,57028 ,전라남도 영광군 백수읍 백수로 875,(백수읍),061-352-7014,http://baeksu.ms.jne.kr/,남여공학,061-351-5035, ,N,일반계, ,전기,주간,19640111,19640325,20230615000000
Q10,전라남도교육청,8681005,영광여자중학교,Yeonggwang Girls Middle School,중학교,전라남도,전라남도영광교육지원청,공립,57051 ,전라남도 영광군 영광읍 물무로3길 19,(영광읍),061-882-8560,http://jnyg.ms.jne.kr,여,061-351-1109, ,N,일반계, ,전기,주간,19610527,19610527,20230615000000
Q10,전라남도교육청,8681008,영광염산중학교,Yeonggwang Yeomsan Middle School,중학교,전라남도,전라남도영광교육지원청,공립,57066 ,전라남도 영광군 염산면 칠산로2길 31,/ 영광염산중학교 (염산면),061-352-9018,http://yeomsan.ms.jne.kr,남여공학,061-351-5422, ,N,일반계, ,전기,주간,19670310,19670310,20230615000000
Q10,전라남도교육청,8681004,영광중학교,Yeonggwang Middle School,중학교,전라남도,전라남도영광교육지원청,공립,57049 ,전라남도 영광군 영광읍 옥당로 13-34,(영광읍),061-351-2813,http://yonggwang.ms.jne.kr,남,061-351-3602, ,N,일반계, ,전기,주간,19531008,19531008,20230615000000
Q10,전라남도교육청,8681009,영광홍농중학교,Yeonggwang Hongnong Middle School,중학교,전라남도,전라남도영광교육지원청,공립,57004 ,전라남도 영광군 홍농읍 상하길 109,(홍농읍),061-356-3234,http://hongnong.ms.jne.kr,남여공학,061-356-8365, ,N,일반계, ,전기,주간,19710116,19710116,20230615000000
Q10,전라남도교육청,8531017,영산중학교,Youngsan Middle School,중학교,전라남도,전라남도나주교육지원청,사립,58253 ,전라남도 나주시 영강길 32,(삼영동/영산중학교),061-333-6712,http://ysan.ms.jne.kr,남,061-333-6713, ,N,일반계, ,전기,주간,19520928,19520928,20230615000000
Q10,전라남도교육청,8531005,영산포여자중학교,Youngsanpo-girls junior high school,중학교,전라남도,전라남도나주교육지원청,공립,58267 ,전라남도 나주시 이창1길 32,(이창동/영산포여자중학교),061-330-5990,http://yspg.ms.jne.kr,여,061-333-5634, ,N,일반계, ,전기,주간,19280421,19280421,20230615000000
Q10,전라남도교육청,8651008,영암금정중학교,Yeongam Geumjeong Middle School,중학교,전라남도,전라남도영암교육지원청,공립,58405 ,전라남도 영암군 금정면 영나로 836,"(금정면,금정중학교)",061-472-2010,http://geumjeong.ms.jne.kr,남여공학,061-473-9615, ,N,일반계, ,전기,주간,19720309,19720309,20230615000000
Q10,전라남도교육청,8651005,영암낭주중학교,Jeongam Nangju Middle School,중학교,전라남도,전라남도영암교육지원청,공립,58439 ,전라남도 영암군 학산면 영산로 40,/ 영암낭주중학교 (학산면),061-472-6931,http://nangju.ms.jne.kr,남여공학,061-471-2087, ,N,일반계, ,전기,주간,19530407,19530601,20230615000000
Q10,전라남도교육청,8651009,영암도포중학교,Yeongam-dopo Middle School,중학교,전라남도,전라남도영암교육지원청,공립,58430 ,전라남도 영암군 도포면 호산로 69-16,(도포면),061-472-3044,yeongamdopo.ms.jne.kr,남여공학,061-472-7104, ,N,일반계, ,전기,주간,19711231,19711231,20230615000000
Q10,전라남도교육청,8651011,영암미암중학교,Yeongam Miam Middle School,중학교,전라남도,전라남도영암교육지원청,공립,58444 ,전라남도 영암군 미암면 곤미현로 961-10,(미암면/ 미암중학교),061-472-4317,http://miam.ms.jne.kr,남여공학,061-473-5157, ,N,일반계, ,전기,주간,19781229,19781229,20230615000000
Q10,전라남도교육청,8651010,영암서호중학교,Yeongam seoho Middle School,중학교,전라남도,전라남도영암교육지원청,공립,58437 ,전라남도 영암군 서호면 서호로 304,(서호면),061-472-7044,http://yeongamseoho.ms.jne.kr,남여공학,061-472-7046, ,N,일반계, ,전기,주간,19740305,19740305,20230615000000
Q10,전라남도교육청,8651015,영암여자중학교,Yeongam girls` Middle School,중학교,전라남도,전라남도영암교육지원청,사립,58411 ,전라남도 영암군 영암읍 여중고길 12,(영암읍/ 영암여자고등학교),061-983-2350,http://yeongamyeoja.ms.jne.kr,여,061-983-2309, ,N,일반계, ,전기,주간,19710125,19710308,20230615000000
Q10,전라남도교육청,8651004,영암중학교,Yeongam Middle School,중학교,전라남도,전라남도영암교육지원청,공립,58414 ,전라남도 영암군 영암읍 영암초중고길 32,(영암읍),061-473-0799,http://yeongam.ms.jne.kr,남,061-473-2627, ,N,일반계, ,전기,주간,19461113,19461113,20230615000000
Q10,전라남도교육청,8501014,영흥중학교,Yeongheung Middle School,중학교,전라남도,전라남도목포교육지원청,사립,58667 ,전라남도 목포시 삼각로43번길 9,(상동),061-283-5012,http://yeongheung.ms.jne.kr/,남여공학,061-283-5016, ,N,일반계, ,전기,주간,19030909,19031018,20230615000000
Q10,전라남도교육청,8601013,예당중학교,Yedang Middle School,중학교,전라남도,전라남도보성교육지원청,사립,59436 ,전라남도 보성군 득량면 예당길 155-14,(득량면),061-853-7882,http://yedang.ms.jne.kr,남여공학,061-853-4647, ,N,일반계, ,전기,주간,19570403,19570403,20230615000000
Q10,전라남도교육청,8661055,오룡중학교,ORyong Middle School,중학교,전라남도,전라남도무안교육지원청,공립,58578 ,전라남도 무안군 삼향읍 남악5로22번길 38,/ 오룡중학교 ,061-260-2300,http://oryong.ms.jne.kr/,남여공학,061-287-6631, ,N, , ,전기,주간,20140301,20140424,20230615000000
Q10,전라남도교육청,8551006,옥곡중학교,Okgok Middle School,중학교,전라남도,전라남도광양교육지원청,공립,57726 ,전라남도 광양시 옥곡면 명주1길 61-7,(옥곡면/ 옥곡중학교),061-772-6886,okgok.ms.jne.kr,남여공학,061-772-6884, ,N,일반계, ,전기,주간,19780311,19780311,20230615000000
Q10,전라남도교육청,8571006,옥과중학교,Okgwa Middle School,중학교,전라남도,전라남도곡성교육지원청,공립,57500 ,전라남도 곡성군 옥과면 대학로 71,(옥과면),061-362-5006,http://okgwa.ms.jne.kr,남여공학,061-362-7157, ,N,일반계, ,전기,주간,19470601,19470601,20230615000000
Q10,전라남도교육청,8701015,완도보길중학교,Wando Bogil Middle School,중학교,전라남도,전라남도완도교육지원청,공립,59161 ,전라남도 완도군 보길면 보길로 1-2,(완도보길중학교),061-553-6203,http://bogil.ms.jne.kr,남여공학,061-554-6739, ,N,일반계, ,전기,주간,19741227,19750307,20230615000000
Q10,전라남도교육청,8701014,완도신지중학교,Wando Sinji Middle School,중학교,전라남도,전라남도완도교육지원청,공립,59146 ,전라남도 완도군 신지면 대곡길 26,/ 신지중학교 (신지면),061-552-7002,http://wandosinji.ms.jne.kr,남여공학,061-553-3992, ,N,일반계, ,전기,주간,19710116,19710116,20230615000000
Q10,전라남도교육청,8701004,완도여자중학교,Wando Girls` Middle School,중학교,전라남도,전라남도완도교육지원청,공립,59112 ,전라남도 완도군 완도읍 노두목길 20,/ 완도여자중학교 (완도읍),061-552-2392,http://wandog.ms.jne.kr/,여,061-554-1141, ,N,일반계, ,전기,주간,19710125,19710309,20230615000000
Q10,전라남도교육청,8701003,완도중학교,Wando Middle school,중학교,전라남도,전라남도완도교육지원청,공립,59121 ,전라남도 완도군 완도읍 청해진남로 88,(완도읍/ 완도중학교),061-552-2388,http://wando.ms.jne.kr,남,061-554-8050, ,N,일반계, ,전기,주간,19451012,19451012,20230615000000
Q10,전라남도교육청,8601016,용정중학교,Yongjeong Middle School,중학교,전라남도,전라남도보성교육지원청,사립,59442 ,전라남도 보성군 미력면 보성강로 279,(미력면),061-852-9603,http://yongjeong.ms.jne.kr/,남여공학,061-852-9605, ,N, , ,전기,주간,20021202,20030310,20230615000000
Q10,전라남도교육청,8641013,우수영중학교,Usuyeong Middle School,중학교,전라남도,전라남도해남교육지원청,공립,59004 ,전라남도 해남군 문내면 우수영로 21-6,(문내면),061-532-1523,http://usuyeong.ms.jne.kr/,남여공학,061-534-5155, ,N,일반계, ,전기,주간,19730215,19721115,20230615000000
Q10,전라남도교육청,8511012,율촌중학교,Yulchon Middle School,중학교,전라남도,전라남도여수교육지원청,공립,59602 ,전라남도 여수시 율촌면 동산개길 46,/ 율촌중학교 (율촌면),061-680-4100,http://yulchon.ms.jne.kr,남여공학,061-686-0778, ,N,일반계, ,전기,주간,19710116,19710310,20230615000000
Q10,전라남도교육청,8711009,의신중학교,Uisin Middle School,중학교,전라남도,전라남도진도교육지원청,사립,58935 ,전라남도 진도군 의신면 진도대로 2446,/ 의신중학교 (의신면/ 의신중학교),061-543-4200,http://uisin.ms.jne.kr,남여공학,061-543-8604, ,N,일반계, ,전기,주간,19670208,19670208,20230615000000
Q10,전라남도교육청,8721010,임자중학교,Imja Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58802 ,전라남도 신안군 임자면 임자로 230-9,(임자면/임자중학교),061-275-2836,http://imja.ms.jne.kr,남여공학,061-275-3465, ,N,일반계, ,전기,주간,19671129,19680315,20230615000000
Q10,전라남도교육청,8721007,자은중학교,Jaeun Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58829 ,전라남도 신안군 자은면 구영2길 82,(자은면/ 자은중학교),061-271-8043,http://jaeun.ms.jne.kr,남여공학,061-271-6330, ,N,일반계, ,전기,주간,19660321,19660321,20230615000000
Q10,전라남도교육청,8721016,장산중학교,Jangsan Middle School,중학교,전라남도,전라남도신안교육지원청,공립,58860 ,전라남도 신안군 장산면 장산대리길 64,(장산면/장산중학교),061-271-2508,http://sa-jangsan.ms.jne.kr/,남여공학,061-271-2536, ,N,일반계, ,전기,주간,19490331,19490331,20230615000000
Q10,전라남도교육청,8691008,장성남중학교,Jangseongnam Middle School,중학교,전라남도,전라남도장성교육지원청,공립,57249 ,전라남도 장성군 남면 황토단감로 10,(남면),061-392-4114,jangseongnam.ms.jne.kr,남여공학,061-392-6734, ,N,일반계, ,전기,주간,19691024,19700316,20230615000000
Q10,전라남도교육청,8691043,장성백암중학교,Jangseong Baekam Middle School,중학교,전라남도,전라남도장성교육지원청,공립,57201 ,전라남도 장성군 북이면 복룡길 33,(북이면/ 장성백암중학교),061-399-8118,http://jb.ms.jne.kr,남여공학,061-394-2683, ,N,일반계, ,전기,주간,20150316,20150316,20230615000000
Q10,전라남도교육청,8691011,장성삼서중학교,Jangseong Samseo Middle School,중학교,전라남도,전라남도장성교육지원청,공립,57255 ,전라남도 장성군 삼서면 대곡한실길 20,(삼서면/사택),061-394-2020,http://js-samseo.ms.jne.kr,남여공학,061-394-5204, ,N,일반계, ,전기,주간,19720309,19720309,20230615000000
Q10,전라남도교육청,8691005,장성여자중학교,Jangseong Girls Middle School,중학교,전라남도,전라남도장성교육지원청,공립,57219 ,전라남도 장성군 장성읍 제봉로 60,(장성읍),061-392-4406,http://jangseong-g.ms.jne.kr,여,061-392-0725, ,N,일반계, ,전기,주간,19680316,19680316,20230615000000
Q10,전라남도교육청,8691004,장성중학교,Jangseong Middle School,중학교,전라남도,전라남도장성교육지원청,공립,57216 ,전라남도 장성군 장성읍 단풍로 52,/ 장성중학교 (장성읍),061-888-2000,http://jangseong.ms.jne.kr/,남,061-393-8127, ,N,일반계, ,전기,주간,19461115,19461115,20230615000000
Q10,전라남도교육청,8691010,장성황룡중학교,Jangseong Hwangryong Middle School,중학교,전라남도,전라남도장성교육지원청,공립,57225 ,전라남도 장성군 황룡면 홍길동로 50,(황룡면),061-393-2662,http://hwangryong.ms.jne.kr,남여공학,061-392-1867, ,N,일반계, ,전기,주간,19710310,19710310,20230615000000
Q10,전라남도교육청,8621006,장흥관산중학교,Jangheunggwansan Middle School,중학교,전라남도,전라남도장흥교육지원청,공립,59347 ,전라남도 장흥군 관산읍 죽교상하발로 41,(관산읍/ 관산중학교),061-867-3031,http://gwansan.ms.jne.kr,남여공학,061-867-4957, ,N,일반계, ,전기,주간,19520201,19520310,20230615000000
Q10,전라남도교육청,8621010,장흥안양중학교,Jangheunganyang Middle School,중학교,전라남도,전라남도장흥교육지원청,공립,59338 ,전라남도 장흥군 안양면 운정2길,28,061-862-6049,http://jhanyang.ms.jne.kr,남여공학,061-862-9463, ,N,일반계, ,전기,주간,19740105,19740308,20230615000000
Q10,전라남도교육청,8621008,장흥용산중학교,Jangheungyongsan Middle School,중학교,전라남도,전라남도장흥교육지원청,공립,59344 ,전라남도 장흥군 용산면 용안로 13,/ 장흥용산중학교 (용산면),061-862-5044,http://yongsan.ms.jne.kr,남여공학,061-862-7175, ,N,일반계, ,전기,주간,19710115,19710115,20230615000000
Q10,전라남도교육청,8621009,장흥유치중학교,Jangheungyuchi Middle School,중학교,전라남도,전라남도장흥교육지원청,공립,59301 ,전라남도 장흥군 유치면 유치로 48,(유치면),061-863-1731,https://yuchi.ms.jne.kr,남여공학,061-863-1734, ,N,일반계, ,전기,주간,19710301,19710301,20230615000000
